semantic_tokens,IsHatespeech,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
"['TELLIN', 'FACT', 'STEAL', 'SWISHER', 'SWEET', 'VALUE', 'LIFEJUST', 'ADMIT', 'RACIST', 'QUIT', 'BUNCH', 'BITCH']",False,True,True,False,False,False,False,False,False,False,False,False
"['RUN', 'BLACK', 'CUNT']",True,True,True,False,True,True,True,False,False,False,False,False
"['GOOD', 'HONEST', 'BLACK', 'PEOPLE', 'EVER', 'KNOW']",False,False,False,False,False,False,False,False,False,False,False,False
"['FLAT', 'RACIST', 'SAY', 'RACE', 'REPRESENT', 'EQUALLY', 'MAJORITY', 'BLACK', 'VOTE', 'WHITE', 'PEOPLE', 'MEAN', 'BLACK', 'VOTE', 'VOTE', 'GOOD', 'INTEREST', 'ELECT', 'WHITE', 'OFFICIAL', 'REPRESENT', 'BLACK', 'VOTER', 'PUT', 'HIMHER', 'OFFICE']",False,False,False,False,False,False,False,False,False,False,False,False
"['FREE', 'BABY', 'HAHAHAHA', 'PEOPLE', 'LIVE', 'THANKFUL', 'EVERYDAY', 'BAD', 'COUNTRY', 'EARTH']",True,True,False,False,False,False,True,True,False,False,False,False
"['ISLAMIC', 'TERRORIST', 'INSIGHTING', 'HATRED', 'VIOLENCE', 'DISGUISE', 'AFRICAN', 'CITIZEN', 'TIME', 'AMERICAN', 'CITIZEN', 'REALISE', 'TRUE', 'ENEMY', 'ISLAM', 'BLACK', 'WHITE', 'PEOPLE']",True,True,False,False,False,False,False,False,False,False,True,False
"['SAD', 'LOOK', 'NICE', 'YOUNG', 'MAN']",False,False,False,False,False,False,False,False,False,False,False,False
"['STUPID', 'NIGGER']",True,True,False,False,False,False,True,False,False,False,False,False
"['LOOK', 'RAW', 'FOOTAGE', 'SHOCK', 'FERGUSON', 'RIOT', 'WATCH', 'SEE', 'GUY', 'HD']",False,False,False,False,False,False,False,False,False,False,False,False
"['CRIME', 'COMMIT', 'RIOT', 'BECOME', 'FEDERAL', 'OFFENCE', 'FEDERAL', 'GOVERNMENT', 'ABILITY', 'BUILD', 'UNLIMITED', 'PRISON']",False,False,False,False,False,False,False,False,False,False,False,False
"['NEED', 'ARREST', 'PROTESTER', 'SOON', 'BLOCK', 'TRAFFIC', 'DRIVER', 'SEE', 'START', 'BLOCK', 'ROAD', 'STOP']",False,True,True,True,True,False,False,False,False,False,False,False
"['DAY', 'DAY', 'THISISACOMMENTARY', 'TRUTH']",False,False,False,False,False,False,False,False,False,False,False,False
"['LETHAL', 'WEAPON', 'CONTROL', 'CROWD', 'LOL', 'LOVE', 'ROGAN', 'DISCUSSION', 'STUPID', 'FUCK']",False,True,True,False,False,False,False,False,False,False,False,False
"['INANIMATE', 'OBJECT', 'POLICE', 'CAR', 'RESILIENT', 'COMPLETELY', 'FLIP', 'SET', 'FIRE']",False,False,False,False,False,False,False,False,False,False,False,False
"['PEOPLE', 'TALK', 'STUPID', 'SUBJECT', 'CARE', 'BLUE', 'PURPLE', 'COUSIN', 'KILL', 'DRUNK', 'AFRICAN', 'DRIVER', 'LEAVE', 'DIE', 'GO', 'LOCAL', 'NEWS', 'SEE', 'RIOT', 'SORRY', 'FAMILY', 'TRULY', 'LOOSE', 'PEOPLE', 'GET', 'VIOLENT', 'PEOPLE', 'POST', 'THINK', 'PEOPLE']",False,False,False,False,False,False,False,False,False,False,False,False
"['THANK', 'VIDEO', 'TAKE', 'AVAILABLE', 'INFORMATION', 'ACCOUNT', 'PROVIDE', 'REASONABLE', 'RATIONAL', 'BREAKDOWN', 'NEXT', 'VIDEO', 'CALL', 'TRUTH', 'POLICE', 'BRUTALITY', 'MILITARIZATION', 'POLICE', 'THANK']",False,False,False,False,False,False,False,False,False,False,False,False
"['COMMENT', 'TOPIC', 'VIDEOBUT', 'SET', 'STEFAN', 'RAP', 'ACTUAL', 'BEAT', 'EPIC']",False,False,False,False,False,False,False,False,False,False,False,False
"['STOP', 'ADVERTISING', 'SWISHER', 'SWEET', 'LOL', 'RACIST', 'POINT', 'BLANK']",False,True,True,False,False,False,False,False,False,False,False,False
"['NEED', 'PEOPLE', 'HUBBARD', 'SUPPORT', 'MOTHER', 'YEAR', 'COMMON', 'SENSE']",False,False,False,False,False,False,False,False,False,False,False,False
"['CNNSO', 'TOUCHCLOSE', 'IDIOT', 'PEOPLE', 'WATCH', 'COMEDY', 'REPORTINGLOL']",False,True,True,False,False,False,False,False,False,False,False,False
"['DEAL', 'FORCE']",False,False,False,False,False,False,False,False,False,False,False,False
"['PROBLEM', 'STOP']",False,False,False,False,False,False,False,False,False,False,False,False
"['HYPOCRITICAL', 'MOVEMENT', 'CLAIM', 'SUPPORT', 'BLACK', 'BLOCK', 'PROBABLY', 'HUNDRED', 'BLACK', 'TRY', 'GET', 'JOB', 'FEED', 'FAMILY']",False,False,False,False,False,False,False,False,False,False,False,False
"['APPARENTLY', 'NEVER', 'READ', 'MATTER']",False,False,False,False,False,False,False,False,False,False,False,False
"['DELUSIONAL', 'MORON', 'ANGER', 'JUSTIFY', 'INDEED', 'UNJUSTLY', 'KILL', 'HAND', 'MALICIOUS', 'PERSON', 'SHOOTING', 'JUSTIFY', 'RIOTING', 'JUSTIFY', 'ONE', 'KNOW', 'HAPPEN', 'DAY', 'RIOT', 'TAKE', 'PLACE', 'BASIS', 'ASSUMPTION']",False,True,True,False,False,True,False,False,False,False,False,False
"['RIGHT', 'BLACK', 'SHITTER', 'WHITE', 'MAN']",False,True,True,False,False,True,False,False,False,False,False,False
"['MLK', 'SEE', 'CRY']",False,False,False,False,False,False,False,False,False,False,False,False
"['PAIR', 'WORK', 'BOOT', 'STEAL', 'FERGUSON', 'RIOT']",True,True,False,False,False,False,True,False,False,False,False,False
"['RICH', 'BRAT']",False,True,True,False,False,False,False,False,False,False,False,False
"['TELL', 'SISTER', 'AMAN']",False,False,False,False,False,False,False,False,False,False,False,False
"['CORRUPT', 'POLICE', 'HARM', 'SAFE', 'DEFEND', 'SELF', 'FIGHT', 'BACK', 'SHOOT', 'DEAD', 'GET', 'READY', 'CAUSE', 'CATALYST', 'FACT', 'CITYTOWNGOVERNMENTUSA', 'CATALYST', 'POT', 'BOIL', 'MANY', 'YEAR', 'GENERATION', 'BRING', 'EQUALIZER', 'DOOR', 'STEP', 'ALSO', 'PURGE', 'FEEL', 'EFFECT']",False,True,True,True,True,False,False,False,False,False,False,False
"['USELESS', 'NEGRO', 'BARELY', 'PASS', 'INNERCITY', 'HIGH', 'SCHOOL', 'GLAD', 'SHOOT', 'DEAD', 'STREET', 'DOG']",True,True,False,False,False,False,True,False,False,False,False,False
"['EASY', 'COP', 'LOT', 'FRIEND', 'COP', 'JOE', 'KIND', 'GUY', 'THINK', 'FRIEND', 'HIGHLY', 'DOUBT', 'KNOW', 'LOT', 'COP', 'SAY', 'BADGE', 'NAVY', 'SEAL', 'SHOW', 'APTITUDE', 'PHYSICAL', 'PROWESS', 'SJWS', 'BRING', 'LOT', 'PEOPLE', 'IQ', 'POLICE', 'OFFICER', 'MUCH', 'NOBLE', 'CRITIC', 'KNOW', 'BAD', 'COP', 'NEW', 'BAD', 'PEOPLE', 'WALK', 'LIFE', 'GO', 'SIDEWALK', 'TRY', 'FORCE', 'POLICE', 'OFFICER', 'WORLD', 'COME', 'COP', 'TELL', 'WALK', 'SIDE', 'WALK', 'RUN', 'MANY', 'KID', 'WANT', 'RAPPER', 'ACT', 'HARD', 'HARD', 'ROB', 'PEOPLE', 'PUNK', 'TRAGEDY', 'LOSE', 'LIFE', 'TRIVIAL', 'BLACK', 'FRIEND', 'GO', 'STUFF', 'NEVER', 'GO', 'KNOW', 'FIGHT', 'COP', 'ALIVE', 'MAKE', 'LIFE', 'RESPECT', 'AUTHORITY', 'LIVE']",False,False,False,False,False,False,False,False,False,False,False,False
"['FUCKING', 'FUCK', 'EVEN', 'DEFEND', 'PROPERLY', 'JOKE']",False,True,True,False,False,True,False,False,False,False,False,False
"['SHOOT', 'APPREHEND', 'EASIER', 'SAY', 'EVIDENCE', 'PRESENT', 'STILL', 'ATTACKIN', 'DARREN', 'SHOOT', 'TWICE', 'PEOPLE', 'MISCONCEPTION', 'MOVIE', 'GUN', 'SHOOT', 'ANYWHERE', 'BODY', 'DISABLE', 'ATTACKER', 'FALSE', 'BELIEF', 'CASE', 'PEOPLE', 'STILL', 'ATTACK', 'RUN', 'SHOOT', 'TIME', 'SAKE', 'CENT', 'SHOOT', 'TIME', 'ALIVE', 'ATTACK', 'SOMTHE', 'POUND', 'PERSON', 'BACK', 'HARD', 'SAY', 'GOIN', 'SHOOT', 'APPREHEND', 'COPNDUCTE', 'GENTLEMAN', 'HAPPEN', 'AGGRESIVE', 'PIECE', 'SHIT', 'MUSLIM', 'SHIT', 'HEAD', 'WELL', 'FILL', 'RAGE', 'ANSWER', 'PROGRESSION', 'COME', 'TOLERANCE', 'VIOLENCE']",True,True,False,False,False,False,True,False,False,False,True,False
"['REPORT', 'INEQUALITY', 'ENFORCEMENT', 'STATISTIC', 'FIND', 'DESCRIPTION', 'QUESTION', 'MATH', 'CHECK', 'TEACH', 'BASIC', 'ALGEBRA', 'NUMBER', 'PROPORTIONAL', 'VIDEO', 'SCRATCH', 'SURFACE', 'ENCOURAGE', 'SUPPLEMENTAL', 'RESEARCH', 'WISH', 'KNOW']",False,False,False,False,False,False,False,False,False,False,False,False
"['LOOK', 'PEOPLE', 'BLACK', 'LIFE', 'MATTER', 'WHITE', 'LIFE', 'MIKE', 'BROWN', 'LIFE', 'LAWFULLY', 'END', 'POLICE', 'OFFICER', 'ASSAULT', 'SUSPECT', 'FOOTBALL', 'PLAYER', 'INCH', 'MENTION', 'HIGH', 'OFFICER', 'INCH', 'ARM', 'BATON', 'GUN', 'TELL', 'PUT', 'HAND', 'WITCH', 'EVIDENCE', 'SHOW', 'SHOOT', 'ASSAULT', 'OFFICER', 'SAY', 'OFFICER', 'POLICE', 'OFFICER', 'SAY', 'OFFICER', 'STUPID', 'ELSE', 'OFFICER', 'ATTACK', 'MAN', 'MUCH', 'LARGE', 'TIME', 'STOP', 'THINK', 'MAYBE', 'DEFEND', 'MAYBE', 'LET', 'KILL']",False,False,False,False,False,False,False,False,False,False,False,False
"['EVER', 'GET', 'SITUATION', 'RUN', 'ASSHOLE']",False,True,True,True,True,False,False,False,False,False,False,False
"['MILITARY', 'TEACH', 'USE', 'LETHAL', 'WEAPON', 'USE', 'SIMILAREQUAL', 'SUPERIOR', 'LETHAL', 'WEAPON', 'DEFEND', 'USE', 'SUPERIOR', 'WEAPON', 'NOTNEVER', 'ALLOW', 'THINK', 'NOBLE', 'FRENCH', 'CONCEPT']",False,False,False,False,False,False,False,False,False,False,False,False
"['LOT', 'PEOPLE', 'ENTIRE', 'MEDIUM', 'MISS', 'HUGE', 'CRUCIAL', 'POINT', 'MICHEAL', 'BROWN', 'EVEN', 'STOP', 'FIRST', 'PLACE', 'DAY', 'HAPPEN', 'OFFICER', 'SAY', 'WALK', 'STREET', 'DAY', 'LATER', 'ROB', 'CONVENIENCE', 'STORE', 'FACT', 'OWNER', 'SAY', 'STORE', 'NEVER', 'ROB', 'OFFICER', 'APPARENTLY', 'FEAR', 'LIFE', 'PD', 'CLAIM', 'SERIOUSLY', 'INJURE', 'ALTERCATION', 'EVEN', 'VIDEO', 'SHOW', 'OFFICER', 'PERFECTLY', 'FINE', 'STAND', 'MIKE', 'BODY', 'HOUR', 'SHOOTING', 'ALSO', 'MIKE', 'BODY', 'FOOT', 'AWAY', 'OFFICER', 'APPARENTLY', 'CHARGE', 'MAN', 'POLICE', 'FULL', 'SHIT', 'SEE', 'SHIT', 'MAKE', 'BIGOT', 'FUCK', 'IDIOT']",False,True,True,False,False,True,False,False,False,False,False,False
"['GREAT', 'VIDEO', 'LEVELHEADE', 'COGENT', 'FAIR', 'UNFORTUNATELY', 'COGNITIVE', 'DISSONANCE', 'CONFIRMATION', 'BIAS', 'TAKE', 'HOLD', 'WHOLE', 'DISCUSSION', 'BREATH', 'FRESH', 'AIR', 'THANK', 'STEFAN']",False,False,False,False,False,False,False,False,False,False,False,False
"['GO', 'VIRAL', 'ALREADY', 'VIEW', 'POLICE']",False,False,False,False,False,False,False,False,False,False,False,False
"['LIKE', 'BEGINING', 'PEACEFUL', 'EVEN', 'FUCKING', 'REPORTER', 'WEAR', 'ARMOR']",False,True,True,False,False,True,False,False,False,False,False,False
['AWESOME'],False,False,False,False,False,False,False,False,False,False,False,False
"['UNDERSTAND', 'BLACK', 'COMMUNITY', 'WANT', 'RALLY', 'WANNA', 'THUG', 'VIDEO', 'GUY', 'ROB', 'STORE', 'COME', 'THINK', 'PROTESTER', 'GO', 'HOME', 'TURD', 'CROWD', 'FULL', 'RACIST', 'HATE', 'WHITE', 'COMMUNITY']",True,True,True,False,False,False,True,False,False,False,False,False
"['BLACKLIVESMATTER', 'BUILD', 'DECEIT', 'LIE']",False,True,True,False,True,False,False,False,False,False,False,False
"['STORE', 'ASSAULT', 'STORE', 'OWNER', 'FIGHT', 'POLICE', 'OFFICER', 'POLICE', 'WINDOW', 'GO', 'OFFICER', 'GUN', 'SHOOT', 'KILL', 'BROWN', 'SHIRT', 'SAY', 'ARM', 'HAPPEN', 'CRIMINAL', 'ACTIVITY', 'REGARDLESS', 'COLOR', 'SKIN', 'LINCH', 'MOB', 'MENTALITY', 'GET', 'WAY', 'PUBLIC', 'PRESSURE', 'FACT', 'SUPPORT', 'BROWNS', 'ACTIVITY', 'DAY', 'WONDER', 'BROWN', 'WANT', 'DEATH', 'SUICIDE', 'COP', 'FAMILY', 'SUE']",False,True,True,False,True,False,False,False,False,False,False,False
"['FUCK', 'DUMBASS', 'ATTENTION', 'WHORE', 'CAUSE', 'PROBLEM']",False,True,True,False,False,True,False,False,False,False,False,False
"['NEED', 'EDUCATION']",False,True,True,False,False,False,False,False,False,False,False,False
"['LET', 'NEWS']",False,False,False,False,False,False,False,False,False,False,False,False
"['GUESS', 'GET', 'AWAY', 'LABEL', 'TITLE', 'POLICE', 'TITLE', 'LABEL', 'LOW', 'LIFE', 'THUG', 'ADDICT', 'GUESS', 'BAR', 'SMH']",False,False,False,False,False,False,False,False,False,False,False,False
"['PIECE', 'SHIT', 'BUSINESS', 'WEAR', 'EVEN', 'CHP', 'UNIFORM']",False,True,True,False,False,False,False,False,False,False,False,False
"['MOVE', 'THINK']",False,False,False,False,False,False,False,False,False,False,False,False
"['PERFECT', 'POLICE']",False,False,False,False,False,False,False,False,False,False,False,False
"['RUN', 'STUPID', 'ASS', 'STUPID', 'ENOUGH', 'STAND', 'MIDDLE', 'FREEWAY']",False,True,True,False,True,True,False,False,False,False,False,False
"['FUCK', 'NEED', 'MILITARY', 'POLICE', 'CIVILIAN', 'WANNA', 'BRING', 'NEW', 'GEAR', 'DRESS', 'SOLDIER', 'STRUT', 'AROUND', 'TRY', 'LOOK', 'TOUGH']",False,False,False,False,False,False,False,False,False,False,False,False
"['PEOPLE', 'TRANSLATE', 'CONVERSATION', 'FUNNIEST', 'SAD', 'SHIT', 'EVERFUNNY', 'GET', 'WRONG', 'SAD', 'PEOPLE', 'REACH', 'DIRECTION', 'FIND', 'HOLE', 'GET', 'COP']",False,False,False,False,False,False,False,False,False,False,False,False
['RUN'],False,True,True,False,True,False,False,False,False,False,False,False
"['FAN', 'RIVER']",False,False,False,False,False,False,False,False,False,False,False,False
"['LOVE', 'TRAYVON', 'VIDEO', 'LOVE', 'ONE', 'WISH', 'DELIVER', 'CABLE', 'NEWS', 'MAYBE', 'PEOPLE', 'GET', 'TRUTH']",False,False,False,False,False,False,False,False,False,False,False,False
"['SERIOUSLY', 'YOUTUBE', 'GO', 'FUCK', 'FIND', 'COMMENT', 'ANDROID', 'PHONE', 'WANT', 'REPLY', 'COURSE', 'SCROLL', 'COPY', 'PASTE', 'POST', 'COMMENT', 'ANDROID', 'DEVICE', 'FUCKING', 'ALMOST', 'TECHNOLOGY', 'ABLE', 'HANDLE', 'MOUNTAINOUS', 'TASK', 'HOP', 'COMPUTER', 'TRY', 'LOOK', 'GODDAMNE', 'COMMENT', 'COURSE', 'COMMENT', 'SYSTEM', 'YOUTUBE', 'BEYOND', 'FUCK', 'SEARCH', 'COMMENT', 'COMPLETELY', 'IMPOSSIBLE', 'HOUR', 'LATER', 'STILL', 'FIND', 'FUCKING', 'THING', 'SEARCH', 'STRING', 'READ', 'CLICK', 'SINGLE', 'STUPID', 'FUCKING', 'COMMENT', 'EXPAND', 'SEARCH', 'PIECE', 'COMMENT', 'WANT', 'FIND', 'PHRASE', 'REMEMBER', 'CLICK', 'FUCKING', 'VIEW', 'XXX', 'COMMENT', 'EXPAND', 'MIRACLE', 'ALFUCKINGMIGHTY', 'ACTUALLY', 'FIND', 'PIECE', 'SHIT', 'COMMENT', 'MORON', 'EVEN', 'MATTER', 'REPLY', 'THICKSKULLED', 'INBREED', 'TROGLODYTIC', 'FUCKNUT', 'AUTOMATICALLY', 'SCROLL', 'PAGE', 'COMMENT', 'RIGHT', 'CLICK', 'REPLY', 'COPY', 'PASTE', 'SCROLL', 'HOUR', 'FORFUCKINGBID', 'REPLY', 'RIGHT', 'ACTUAL', 'COMMENT', 'REPLY']",False,True,True,False,True,True,False,False,False,False,False,False
"['CITY', 'FULL', 'REALLY', 'REALLY', 'REALLY', 'DUMB', 'PEOPLE', 'TRY', 'REASON']",False,True,True,False,False,False,False,False,False,False,False,False
"['FREAKING', 'FREEWAY']",False,True,True,True,True,False,False,False,False,False,False,False
['RUN'],False,True,True,True,False,False,False,False,False,False,False,False
"['PUBLISH', 'TRUTH', 'STILL', 'UNCOVER', 'KNOW', 'LIKELYYOU', 'ASSUME', 'KNOW', 'ENTIRE', 'STORY', 'INVESTIGATE', 'FED', 'GO', 'INVESTIGATE', 'PD', 'GO', 'BACK', 'YEAR', 'CASE', 'THINK', 'GO', 'KNOW', 'TIME', 'GO', 'ASSUME', 'KNOW', 'ANSWER', 'LOOK', 'MICROSCOPE', 'MISLEADING', 'PEOPLE']",False,False,False,False,False,False,False,False,False,False,False,False
"['AGREE', 'TIME', 'RACE', 'WAR']",True,True,False,False,False,False,True,False,False,False,False,False
"['COMMON', 'SENSE', 'REFRESHING', 'GREAT', 'JOB']",False,False,False,False,False,False,False,False,False,False,False,False
"['TALK', 'GET', 'FUCKER', 'ROAD', 'PERIOD', 'RUN', 'LET', 'SUE']",False,True,True,False,True,False,False,False,False,False,False,False
"['BLACK', 'YOUNG', 'WOMAN', 'LIKE', 'THINK', 'NEED', 'PEOPLE', 'COUNTRY']",False,False,False,False,False,False,False,False,False,False,False,False
"['ROCKET', 'LAUNCHER', 'TAKE', 'CARE', 'LIGHTLY', 'ARMORED', 'VEHICLE', 'LOL']",False,True,True,False,True,False,False,False,False,False,False,False
"['WORK', 'POOR', 'WHITE', 'FEAR', 'KID', 'PROFILE', 'WHOLE', 'LIFE', 'SEARCH', 'TIME', 'STOP', 'RECORD', 'LOVE', 'FUCKING', 'HOPE', 'WELL', 'KID']",False,False,False,False,False,False,False,False,False,False,False,False
"['WONDER', 'TWIST', 'TRUTH', 'YEAR', 'SLAVERY', 'SIDE', 'BET', 'NEWS', 'PAY', 'RECORD']",False,False,False,False,False,False,False,False,False,False,False,False
"['BIG', 'PROBLEM', 'CASE', 'MUCH', 'SHOOTING', 'MILITARIZED', 'POLICE', 'RESPONSE', 'PRIMARILY', 'PEACEFUL', 'PROTESTER', 'POLICE', 'SUPPRESSION', 'MEDIUM', 'COVERAGE']",False,False,False,False,False,False,False,False,False,False,False,False
"['EDUCATE', 'DUMB', 'ASSSS', 'RAP', 'REAL', 'PEOPLE', 'DISPISE']",False,True,True,False,False,False,False,False,False,False,False,False
['BITCH'],False,True,True,False,False,False,False,False,False,False,False,False
"['DAT', 'TUFF']",False,False,False,False,False,False,False,False,False,False,False,False
"['YEA', 'FUCK', 'STORE', 'CLERK', 'DARE', 'TRY', 'JOB']",False,True,True,False,True,True,False,False,False,False,False,False
"['TIME', 'TEST', 'POLICE', 'GUN', 'FIRE', 'FIRE']",False,True,True,False,True,False,False,False,False,False,False,False
"['BLACKLIVESMOVENT', 'THUG', 'STOP', 'CARP', 'U', 'WANNA', 'STAND', 'MURDER', 'YET', 'CHILD', 'DIE', 'GETTIN', 'SHOOT', 'CHEAST', 'BECASUE', 'ACT', 'PLANT', 'APE', 'MOVIE', 'EXCUSE', 'BLACK', 'KILL', 'BLACK', 'COME', 'COP', 'WHITE', 'CALL', 'NAME', 'RASTIST', 'NAME', 'GET', 'TRY', 'LISENE', 'OBEY', 'LAW', 'STOP', 'SHOOT', 'INNCENT', 'PPL', 'BENFIT', 'GUY', 'KILL', 'NEED', 'JAIL']",True,True,False,False,False,False,True,False,False,False,False,False
"['BLACK', 'THUG', 'PLAN', 'SEATTLEMQRKSJOIN', 'TF']",True,True,False,False,False,False,True,False,False,False,False,False
"['GO', 'BACK', 'PERIOD', 'BIG', 'MOUTH', 'MORON']",True,True,True,False,False,True,True,False,False,False,False,False
"['STAND', 'WOMAN', 'SPEAK', 'TRUTH', 'APPLAUD', 'GUT', 'YOUNG', 'LADY']",False,False,False,False,False,False,False,False,False,False,False,False
"['FEEL', 'BLACK', 'UNDERSTAND']",False,False,False,False,False,False,False,False,False,False,False,False
"['COP', 'MAKE', 'MONEY', 'ARREST', 'PEOPLE', 'EASY', 'MONEY', 'TAZE', 'MACE', 'HURT', 'GRAB', 'CUFF', 'HUGE', 'SAFETY', 'VIOLATION', 'RIGHT']",False,False,False,False,False,False,False,False,False,False,False,False
"['FERAL', 'HOODLUM', 'PUT', 'REST', 'LONG', 'NEED', 'FEAR', 'THUGGISH', 'BEHAVIOR', 'UPSET', 'BLAME', 'PARENT', 'FAIL', 'RAISE', 'RIGHT', 'PROVIDE', 'PROPER', 'SUPERVISION', 'DEFECTIVE', 'START', 'WAY', 'SOUND', 'CASE', 'QUALITY', 'CONTROL', 'THANK', 'OFFICER', 'JOB']",True,True,False,False,False,False,True,False,False,False,False,False
"['PEOPLE', 'KNOW', 'GROUND', 'SAY', 'PEOPLE', 'FERGUSON', 'SAY', 'BLACKWHITE', 'THING', 'COP', 'STEP', 'BOUNDARY', 'SAY', 'PROTEST', 'DAYLIGHT', 'PEACEFUL', 'TAILGATE', 'COP', 'COME', 'MILITARYLIKE', 'OVERREACTIVE', 'FWIW']",False,False,False,False,False,False,False,False,False,False,False,False
"['BROWN', 'SIDE', 'DEAD']",False,False,False,False,False,False,False,False,False,False,False,False
"['ACCELERATE', 'GO', 'FAST', 'ENOUGH', 'ONE', 'ABLE', 'FILM', 'PLATE', 'TIME']",False,True,True,True,False,False,False,False,False,False,False,False
"['WRONG', 'AUDIO']",False,False,False,False,False,False,False,False,False,False,False,False
"['GREAT', 'VIDEO', 'WISH', 'FOCUS', 'SHIT', 'POLICE', 'THING', 'KEEP', 'RIOTER', 'SUPPORTER', 'COMPLETE', 'IDIOT']",False,True,True,False,False,True,False,False,False,False,False,False
"['SAY', 'EXACTLY', 'LADY', 'SAY', 'INSTEAD', 'DEFEND', 'THUG', 'CLEAN', 'LANGUAGE', 'HOWEVER']",True,True,False,False,False,False,True,False,False,False,False,False
"['NEW', 'EPISODE', 'SNL', 'ALSO', 'FEEL', 'SORRY', 'GUY']",False,False,False,False,False,False,False,False,False,False,False,False
"['REALLY', 'SAY', 'BRING', 'WATERMELON', 'SKITTLE', 'MAKE', 'LEAN', 'LOL', 'SAY', 'AAANNNYYTHE', 'MAKE', 'BLK', 'LOOK', 'CERTAIN', 'WAY', 'TRUTHEVEN', 'TREVON', 'SAY', 'LIMIT', 'NIGGA', 'FUCK', 'WHATKID', 'SAY', 'DUMB', 'THING', 'TIME', 'SAY', 'BATMAN', 'LOL', 'SICKEN', 'MAKE', 'KIND', 'EXCUSEWHY', 'TALK', 'SECOND', 'VIDEO', 'TBAT', 'COME', 'YEAR', 'SITUATION', 'COP', 'SAY', 'THINK', 'IMPORTANT', 'SHOW', 'MAKE', 'TRADE', 'STORE', 'OWNER', 'ROBBERY', 'LOL', 'TALK', 'CORRUPTION', 'POLICE', 'MEDIUM', 'WITHHOLDING', 'INFORMATION']",True,True,False,False,False,False,True,False,False,False,False,False
"['OMG', 'TERRORIST', 'ISIS', 'UNDERCOVERAGENT', 'ARREST']",True,True,False,False,False,False,True,False,False,False,False,False
"['FUCKING', 'EVIDENCE', 'EVIDENCE', 'MEAN', 'FACT', 'SUSPECT', 'ARMED', 'ROBBERY', 'AUTOPSY', 'REPORT', 'EVIDENCE', 'SHOW', 'COP', 'INNOCENT']",False,True,True,False,False,True,False,False,False,False,False,False
"['GREAT', 'VIDEOTHANK', 'PEGGY']",False,False,False,False,False,False,False,False,False,False,False,False
['CUNT'],False,True,True,False,False,False,False,False,False,False,False,False
"['FUCK', 'STUPID', 'ASS', 'GENERATION', 'LIKE', 'APOLOGIZE', 'GENERATION', 'AGREE', 'PEOPLE', 'RIGHT', 'PROTEST', 'SPEAK', 'LOVE', 'MESS', 'PEOPLE', 'GET', 'PETITION', 'SIGN', 'WRITE', 'GOVERNMENT', 'GET', 'FUCK', 'EVERYONE', 'DAY']",False,True,True,False,False,True,False,False,False,False,False,False
"['SIGN', 'SAY', 'BLACK', 'LIFE', 'MATTER', 'BLOCK', 'BLACK', 'WHITE', 'PEOPLE']",False,True,True,False,True,False,False,False,False,False,False,False
"['SAY', 'BLACK', 'PEOPLE', 'WHITE', 'PEOPLE', 'WHITE', 'WOMAN', 'SHOOT', 'RUBBER', 'BULLET', 'COME', 'NEXT', 'DAY', 'BLACK', 'PEOPLE', 'HELP', 'WALK']",False,False,False,False,False,False,False,False,False,False,False,False
"['LOOK', 'DIMWAD', 'POLICEESCORTE', 'PEOPLE', 'HOLD', 'UPIDIOT']",False,True,True,False,False,False,False,False,False,False,False,False
"['RESPECTABLE', 'WOMAN']",False,False,False,False,False,False,False,False,False,False,False,False
"['GUY', 'RIGHT', 'POINT', 'JUDGE', 'SPEAK', 'ABILITY', 'JUDGE', 'MESSEGE', 'RACIST', 'FUCK', 'SUCK', 'DICK', 'ALWAYS', 'MEDIUM', 'FOCUS', 'THING', 'MATTER', 'SHIT']",False,True,True,False,False,True,False,False,False,False,False,False
"['COP', 'EVEN', 'WTFPROTESTER', 'WANT', 'BREAK', 'FACE', 'LOSER', 'NOLIFES']",False,True,True,True,False,False,False,False,False,False,False,False
"['LIKE', 'TURTLE']",False,False,False,False,False,False,False,False,False,False,False,False
"['SEE', 'IMPOSE', 'GUNLAW', 'FACT', 'EVEN', 'MACHINE', 'GUN', 'PEOPLE', 'POLICE', 'CAR', 'BODY', 'PROTECTION', 'TANK', 'WANT', 'SAY']",False,False,False,False,False,False,False,False,False,False,False,False
"['GIVE', 'WHOLE', 'STORY', 'GIVE', 'SIDE', 'HALF']",False,False,False,False,False,False,False,False,False,False,False,False
"['HATE', 'BLACK', 'MUCH', 'ACTUALLY', 'SURPRISED', 'BLOODY', 'BRITISH', 'PEOPLE', 'CONQUER', 'ABSOLUTELY', 'FREEDOM', 'GAIN', 'DECADE', 'GO', 'HATE', 'PALE', 'WONDER', 'MOTHER', 'BLACK', 'WOMAN']",True,True,False,False,False,False,True,True,False,False,False,False
"['FUCKING', 'SAVAGE', 'PROTEST', 'SUMTHE', 'REAL', 'GOVERNMENT', 'ROB', 'SENDIN', 'KID', 'ELEGAL', 'WAR', 'LAUGH', 'STOCK', 'CONGRAT']",False,True,True,False,False,False,False,False,False,False,False,False
[],False,False,False,False,False,False,False,False,False,False,False,False
"['SHOOT', 'BLACK', 'IDIOT', 'MAKE', 'GIGGLE', 'INSIDE']",True,True,True,False,True,False,True,False,False,False,False,False
