semantic_tokens,IsHatespeech,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,sentiment_label,sentiment_score
"['REAL', 'QUESTION', 'NEED', 'ASK', 'COP', 'ALREADY', 'DRAW', 'WEAPON', 'ALREADY', 'SHOOT', 'WAY', 'ANSWER', 'SHOW', 'TRUE', 'COLOR', 'THINK', 'BLACK', 'MALE', 'DISREGARD', 'LIFE', 'KILL', 'COP', 'ESCALATE', 'PUNISHMENT', 'PROBATION', 'PETTY', 'THEFT', 'DEATH', 'PENALTY', 'KILL', 'COP', 'UTTERLY', 'ABSURD', 'TRULY', 'BELIEVE', 'GO', 'START', 'COLLEGE', 'NEXT', 'WEEK', 'SORRY', 'RACIST']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.961372971534729
"['GUY', 'GET', 'HIGH', 'LOT']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9734008312225342
"['POLICE', 'CAR', 'PURPOSEFULLY', 'LEAVE', 'DESTROY', 'GET', 'ANGER', 'INSTEAD', 'BUSINESS', 'COST', 'DESTRUCTION', 'CAR', 'PASS', 'STATE', 'TAXPAYER']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9641987085342408
"['PROTESTER', 'THROW', 'STUFF', 'REPORTER']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.951789379119873
"['BEAUTIFUL', 'WOMAN', 'WORLD']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.972054660320282
"['FORCE', 'TRAUMA', 'POWERFUL', 'HOPE', 'WORD', 'CHANGE', 'THINKING', 'CONCERN', 'BLACK', 'LIFE', 'MISPLACED', 'THANK', 'SHARE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9796716570854188
"['SATISFY', 'THROW', 'MOLOTOV', 'MIDDLE', 'GROUP']",False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.9802258610725404
"['LET', 'LOOK', 'FACT', 'MOVE', 'AWAY', 'SHOT', 'FIRE', 'WITNESS', 'ARM', 'SHOT', 'FIRE', 'WITNESS', 'DROP', 'KNEE', 'SHOT', 'FIRE', 'WITNESS', 'AUDIO', 'RECORDING', 'SHOT', 'GROUP', 'VIDEO', 'RECORD', 'SPONTANEOUS', 'UTTERANCE', 'HAND', 'FIGHT', 'OFFICER', 'OFFICER', 'FIGHT', 'WEAPON', 'CAR', 'OFFICER', 'WEAPON', 'DISCHARGE', 'CAR', 'OFFICER', 'DAMAGE', 'OFFICER', 'EYE', 'MEDICAL', 'REPORT', 'RELEASE', 'OFFICER', 'STATEMENT', 'RELEASE', 'POLICE', 'LOG', 'INCIDENT', 'RADIO', 'REPORT', 'RELEASE', 'FORGET', 'THIRD', 'REVIEW', 'WOUND', 'SHOW', 'SHOOT', 'LEAST', 'TWICE', 'WITNESS', 'YET', 'SUPPORT', 'UNOFFICIAL', 'OFFICERSS', 'VERSION', 'INCIDENT']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9505767822265624
"['TOTALLY', 'LOOK', 'FACTUAL', 'EVIDENCE', 'TRIAL', 'SPECIAL', 'TREATMENT', 'KNOW', 'GO', 'HAPPEN']",False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.9840463995933532
['SEND'],False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.8774705529212952
"['SCROLL', 'COMMENT', 'SEE', 'BUNCH', 'RACIST', 'COMMENT', 'LOOK', 'TRUMP', 'SUPPORTER', 'SIT', 'PATIENTLY', 'HATE', 'SERIOUSLY', 'LOT', 'PEOPLE', 'SAY', 'WRONG', 'SAY', 'KINDA', 'PEOPLE', 'SAY', 'BLACK', 'THINK', 'AFRICAN', 'AMERICAN', 'PEOPLE', 'INNOCENT', 'WRONG']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9518696069717408
"['BLOOD', 'STREET', 'WORRIED', 'WORD', 'GET', 'TIRED', 'WAY', 'MAINSTREAM', 'MEDIA', 'TREAT', 'IDIOT', 'FOLLOW', 'CONDESCEND', 'IRRELEVANT', 'DISTRACTING', 'DISPARAGE', 'NARRATIVE', 'STEP']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9722719788551332
"['PEOPLE', 'FERGUSON', 'LOOT', 'OLY', 'THING', 'GOVERMENT', 'CARE', 'ECONOMY', 'FUCK', 'MAKE', 'EFFORT', 'STOP', 'CROOKED', 'COP']",False,True,True,False,True,True,False,False,False,False,False,False,NEGATIVE,0.9578549265861512
"['THANK', 'REAL', 'HEAR', 'LITTLE', 'GIRL', 'THINK', 'THING', 'RAGE', 'MEDIUM', 'EVER', 'WANT', 'PROMOTE', 'RACIAL', 'TENSION', 'BLACK', 'COMMUNITY', 'WANT', 'TALK', 'ELEPHANT', 'ROOM', 'ALMOST', 'MEDIUM', 'MUSIC', 'SCENE', 'PROMOTE', 'THUG', 'LIFE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.977456271648407
"['IGNORANCE', 'LAW', 'EXCUSE', 'USC', 'DEPRIVATION', 'RIGHT', 'COLOR', 'LAW']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.8991625308990479
['TAZER'],False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9942640662193298
"['CORRUPT', 'DEMON', 'WORSHIP', 'FOOL']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9545227289199828
"['REASON', 'RAM', 'MOVE', 'BACK']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9594959020614624
"['THINK', 'DESERVE', 'DIE', 'STEAL', 'CIGAR', 'FINE', 'CRIMINAL', 'PUT', 'LEGAL', 'PROCESS', 'HUMANE', 'KILL', 'TREAT', 'FELON', 'CRIMINAL', 'DOG', 'MOMENT', 'COMMIT', 'MINOR', 'CRIME', 'STEAL', 'CIGARETTE', 'SMOKING', 'WEED', 'LONG', 'HUMAN', 'RIGHT', 'RAP', 'MAKE', 'BAD', 'QUALITY', 'TONE', 'THINK', 'MATTER', 'LOT', 'PEOPLE', 'PRODUCE', 'RAP', 'MUSIC', 'CONSIDER', 'BIG', 'RAPPER', 'ALWAYS', 'TALK', 'SMOKING', 'WEED', 'BITCH', 'KILL', 'PEOPLE', 'SURPRISE', 'BROWN', 'PROBABLY', 'INSPIRE', 'CRIME', 'BROWN', 'STEAL', 'CIGAR', 'TELL', 'WHITE', 'PERSON', 'GO', 'CONVENIENCE', 'STORE', 'STEAL', 'ALCOHOL', 'SHOOT', 'EVEN', 'HOUR', 'LATER', 'POLICE', 'JUSTIFY', 'POLICE', 'SHOOT']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9672626852989196
"['RECKON', 'BLACK', 'LIFE', 'MATTER', 'BANNER', 'HOLD', 'WHITE', 'CUNT', 'KINDA', 'PATRONIZING', 'IRONICALLY', 'RACIST', 'COME', 'SOMETHIN', 'WELL', 'WHITE', 'FOLK', 'GIVE', 'SELF', 'OOO', 'LOOK', 'NICE', 'BLACK', 'PEOPLE', 'ALWAYS', 'RACE', 'ACTUALLY', 'WHOLE', 'WORLD', 'PUSSYFOOTIN', 'FEAR', 'RACIST', 'MAN']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.943308413028717
"['BROWN', 'PERSON', 'SHOOT', 'WEEK', 'NOTICE', 'ALMOST', 'SHARE', 'COMMON']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9336205720901488
"['GUN', 'USE', 'RUBBER', 'BULLET', 'STUPID', 'RUSSIAN', 'NEWS', 'CHANNEL']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9523483514785768
"['SAY', 'PEGGY', 'MESSAGE', 'SHARE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.8609992265701294
"['GOOD', 'BALANCED', 'UNBIASED', 'STORY', 'SAD', 'SMH']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9687680602073668
['DRUG'],False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9265956878662108
"['LET', 'STEAL', 'CONVENIENCE', 'STORE', 'LET', 'GO', 'PUNCH', 'COP', 'FACE', 'GET', 'SHOOT', 'TIME', 'LET', 'GET', 'BLACK', 'PEOPLE', 'WHITE', 'APOLOGIST', 'RUN', 'STREET', 'SET', 'BUILDING', 'FIRE', 'FUCK', 'DIRTY', 'GUTTER', 'RAT', 'LIVE', 'WELFARE', 'CAUSE', 'VIOLENCE', 'LOOK', 'REST', 'BLACK', 'PEOPLE', 'LIVE', 'DIRTIE', 'PLAGUE', 'RIDE', 'CONTINENT', 'LUCKY', 'WHITE', 'COUNTRY', 'COME', 'CURE', 'DUMB', 'ASS']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9551726579666138
"['FREAKING', 'PEOPLE', 'STILL', 'RACIST', 'POLICE', 'STILL', 'AWFUL']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9450618624687196
"['DUDE', 'COMMIT', 'FELONY', 'INCLUDE', 'ASSAULT', 'POLICE', 'OFFICER', 'SHOOT', 'KILL', 'SERIOUS', 'RACE', 'RIOT', 'DISTRACT', 'FACT', 'COP', 'JOB', 'CASE', 'CLOSED', 'JUSTICE', 'SERVE', 'STREET', 'DAY']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9655867218971252
"['STEPFATHER', 'PANT', 'HALF', 'WAY']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.9290308356285096
"['STATE', 'COP', 'COP', 'SHOOTING', 'STATE', 'PROBLEM', 'RIGHT', 'ANARCHOCAPITALIST', 'STEFFAN', 'AGREE', 'NONSENSE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.91018944978714
"['TECHNO', 'PARTY']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9807944297790528
"['MEMORY', 'BTW', 'BRING', 'FIREWORK']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9649081230163574
"['BELIEVE', 'WANNA', 'BELIEVE', 'CARE', 'SAY', 'IDIOT']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9272009134292604
"['POSSIBLY', 'MANY', 'PEOPLE', 'UNBELIEVABLY', 'IGNORANT']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9284048080444336
"['WEAK', 'DISPLAY', 'LAW', 'ENFORCEMENT']",False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.9428144097328186
"['THUG', 'GO', 'COLLEGE', 'BLACK', 'PEOPLE', 'ALWAYS', 'CRY', 'SEE', 'ONE', 'CRY']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9740650057792664
"['REMEMBER', 'SEND', 'NATIONAL', 'DEFENCE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9134954810142516
"['CARE', 'PROTEST', 'RUN', 'PUNK', 'ASSS', 'HOPE', 'RUN', 'TF']",False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.9683443307876588
"['GO', 'YOUNG', 'WHITE', 'MAN', 'KILL', 'NONWHITE', 'SAY', 'BLACK', 'COP', 'MEDIA', 'OUTCRY', 'ALMOST', 'MEDIUM', 'SEARCH']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9372573494911194
"['INFO', 'PUT', 'BRING', 'FACT', 'TEST', 'POSITIVE', 'ILLEGALMOOD', 'ALTERINGNON', 'PRESCRIPTION', 'STEROID', 'POST', 'SHOOT', 'TOXICOLOGY', 'TEST', 'ALSO', 'WONDER', 'INFO', 'GIVE', 'GRAND', 'JURY', 'DOUBTFUL']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.970034956932068
"['REMEMBER', 'TIME', 'RACE', 'RIOT', 'RACE', 'SHOOT', 'WHITE', 'COP', 'ATTACK', 'OFFICER', 'WAVE', 'GUN', 'AROUND', 'REMEMBER', 'HUGE', 'RIOT', 'LAST', 'YEAR', 'MONTH', 'OLD', 'SHOOT', 'HEAD', 'BLACK', 'KID']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9500405192375184
"['WASTE', 'TIME', 'TALK', 'IDIOT', 'KNOW', 'BELIEVE', 'WANT', 'BELIEVE', 'HELL', 'FACT', 'EVIDENCE', 'LOSER']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9837194085121156
"['THINK', 'NIT', 'UPSET', 'WHITE', 'PEOPLE', 'MUCH', 'BLACK', 'PEOPLE', 'SHOOT', 'POLICE', 'DAY', 'IGNORANT', 'FUCK', 'RACISM', 'NIT', 'PROBLEM', 'MILITARIZED', 'POLICE', 'SEE', 'POLICE', 'CULTURE', 'SICK', 'DISRESPECT', 'POLICE', 'BLACK', 'MAN', 'USE', 'VIOLENCE', 'WELL', 'BET', 'LOGICAL', 'FIGHT', 'COLOUR', 'SKIN', 'GO', 'FURGSON', 'NEXT', 'TIME', 'BRING', 'GUN', 'SHOOT', 'BACK']",False,True,True,False,True,True,False,False,False,False,False,False,NEGATIVE,0.9582181572914124
"['PIECE', 'SHIT', 'WORLD', 'WELL']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9554597735404968
"['REVOLUTION', 'SET', 'NEIGHBOURHOOD', 'FIRE', 'GOOD', 'JOB', 'BURN', 'SUBURB', 'COP', 'LIVE', 'MAKE', 'HOMELESS', 'ACHIVE']",False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.939052939414978
"['LINK', 'POOR', 'LITTLE', 'TRYVON', 'MARTIN', 'LITTLE', 'THUG', 'TIRED', 'BEAT', 'WHITE', 'PERSON', 'GROUND', 'SHOOT', 'EFFORDSEND', 'STORY']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9735535979270936
"['REALLY', 'CARE', 'MUCH', 'COP', 'TELL', 'DUMB', 'ASS', 'GIRL', 'UNARM', 'WHITE', 'PEOPLE', 'YEAR', 'KILL', 'BLACK', 'WEEK', 'AGO', 'BLACK', 'COP', 'SHOOT', 'UNARMED', 'WHITE', 'MAN', 'CRIME', 'COMMIT', 'BLACK', 'UNDERSTAND', 'CRIME', 'POVERTY', 'RELATED', 'AD', 'WHITE', 'WOMAN', 'RAPE', 'BLACK', 'REPORT', 'FUCK', 'RAPE', 'POOR', 'ANSWER', 'RAPE', 'HANG', 'NECK', 'DEAD']",False,True,True,False,True,True,False,False,False,False,False,False,NEGATIVE,0.9527410864830016
"['GIVE', 'FUCK', 'PROTEST', 'BLOCK', 'FUCK', 'TRAFFIC', 'CUNT', 'PISS', 'ELSE', 'DAY', 'HONESTLY', 'CUNT', 'LAW', 'INTENTIONALLY', 'BLOCK', 'TRAFFIC', 'DRIVER', 'RESERVE', 'RIGHT', 'RUN', 'FUCK', 'QUICKEN', 'DARWINISM', 'PROCESS', 'ANYWAY']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.97203266620636
['PROTEST'],False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9439249038696288
[],False,False,False,False,False,False,False,False,False,False,False,False,POSITIVE,0.9138098359107972
"['KNOW', 'NEVER', 'HOLD', 'HAND', 'RAISE', 'HAND', 'SHOW', 'POLICE', 'FERGUSON', 'RACIST', 'SCUMBAG', 'WATCH', 'TV', 'COUNT', 'LOT', 'RACIST', 'SCUMBAG']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9423317313194276
"['SEE', 'ARTICLE', 'MANY', 'CASE', 'GO', 'PRETTY', 'MUCH', 'ONE', 'PARTICULAR', 'ONE', 'MAKE', 'BIG', 'SCENE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9330641627311708
"['BLACK', 'LIFE', 'MATTER', 'TAKE', 'BLACK', 'ASS', 'HOME', 'NOTHIN', 'BLACK', 'ASS']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9802975654602052
"['THINK', 'SUPPORTER', 'IMBECILE', 'CLOWN', 'DOPE']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.980251967906952
"['ASIAN', 'NAME', 'DINDU', 'NUFFIN']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.961522102355957
"['CALL', 'PEACEFULLY', 'PROTEST', 'BURN', 'CAR', 'LOL']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9102420806884766
"['BAD', 'RUN', 'HMMMM', 'DUMBASS', 'LIVE', 'MATTER', 'STAY', 'FUCK', 'STREET', 'DUH']",False,True,True,False,True,True,False,False,False,False,False,False,NEGATIVE,0.9755620360374452
"['GUY', 'KNOW', 'HAPPEN', 'HAND']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.8286923170089722
"['PEOPLE', 'STUPID', 'FUCK', 'WOULDT', 'WORK', 'IDEA', 'FUN', 'LOSER', 'WELL', 'GREAT', 'WORK', 'BURN', 'AUTO', 'PLACE', 'PEOPLE', 'UNEMPLOYED', 'PROVIDE', 'FAMILY', 'GREAT', 'WORK', 'POLICE', 'SHOOT', 'CRIMINAL', 'HAPPEN', 'BLACK', 'PEOPLE', 'DEFINITION', 'SHEEP', 'INDIVIDUAL', 'THINKER']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9505714774131776
"['DAY', 'CONSERVATIVE', 'SUPPORT', 'CONFEDERATE', 'FLAGDENIE', 'RACISMAND', 'CRITICIZE', 'BLACK', 'PEOPLE', 'DEEM', 'HERO', 'WHITE', 'GET', 'WHITE', 'WOMAN', 'BLACK', 'FACE', 'SCREEN']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.928402841091156
"['REALLY', 'RACE', 'ISSUE', 'POLICE', 'BRUTALITY', 'ISSUE', 'FIRST', 'TIME', 'COP', 'SEND', 'JAIL', 'GROUP', 'POLICE', 'OFFICER', 'SHOOT', 'KILL', 'HOMELESS', 'WHITE', 'MAN', 'WANT', 'LEAVE', 'SPOT', 'HOME', 'SHOOT', 'ATTACK', 'K', 'BEAN', 'BAG', 'LONG', 'DEAD', 'EVEN', 'CAMERA', 'GO', 'JAIL', 'PROBLEM', 'POLICE', 'KEEP', 'IGNORE', 'GET', 'BAD', 'BAD', 'TRY', 'MAKE', 'EXCUSE', 'BAD', 'POLICE', 'OFFICER', 'BEHAVIOR', 'THANKFUL', 'ONE', 'JOB', 'RIGHT']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9598058462142944
"['GO', 'PAY', 'STORE', 'OWNER', 'CIGAR', 'BIG', 'GIGANTIC', 'MIKE', 'STOLE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9511367082595824
"['MORON', 'TALK', 'PEACEFUL', 'BURN', 'NATION', 'FLAG', 'IDIOT', 'EVEN', 'SUPPOSE', 'OLD', 'KNOWLEDGE', 'BABY', 'MAKE', 'NOISE']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9848020672798156
"['WEIRD', 'WHITE', 'PRETEXT', 'POLICE', 'OFFICER', 'WHITE', 'LESS', 'RISK', 'BLACK', 'POLICE', 'OFFICER', 'KILL', 'WHITE', 'TAKE', 'YEAR', 'PRISON', 'WHITE', 'WHITE', 'BLACK', 'EQUAL']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9497743844985962
"['GUY', 'HIRE', 'IDIOT']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9785133600234984
"['BROWN', 'DAILY', 'KILLING', 'NONWHITE', 'WHITE', 'COP', 'REALITY']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9345489740371704
"['THANK', 'TRUTH', 'SPEAK', 'INNOCENT']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9922577738761902
"['SAY', 'MINUTE', 'EASILY', 'RAP', 'CALL', 'DUTY', 'WHITE', 'KID', 'PLAY', 'BTW', 'PRETTY', 'SURE', 'SUM', 'WHITE', 'LYRIC', 'GO', 'RACISM']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9631718993186952
"['VIDEO', 'INTERESTING', 'TAKE', 'CLOTHE', 'SEXY', 'CASE', 'REALLY', 'HARD', 'UNDERSTAND', 'COP', 'GOOD', 'RECORD', 'YEAR', 'SERVICE', 'SHOOT', 'TEENAGER', 'HAND', 'WITNESS', 'FRIEND', 'LIE', 'START', 'PROTEST', 'SNOWBALL', 'EFFECT', 'ENSUE', 'WATCH', 'VIDEO', 'STORE', 'SHOW', 'BROWN', 'AGGRESSIVE', 'HARD', 'BELIEVE', 'EVIDENCE', 'MAKE', 'HUGE', 'ERROR', 'JUDGEMENT', 'FIGHT', 'POLICE', 'OFFICER']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9411070942878724
"['PATIENT', 'EVER', 'AMBULANCE', 'INJURE', 'BAD', 'MAKE', 'HOSPITAL', 'PROTESTOR', 'LIABLE', 'DIE', 'PROTESTOR', 'CHARGE', 'MAN', 'SLAUGHTER']",False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.939276933670044
"['WHITE', 'RACIST', 'ALWAYS', 'COMMENT', 'SECTION', 'GLAD', 'WHITE', 'EXTERMINATE', 'YEAR', 'WHITE', 'PEACE', 'EARTH']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9379504919052124
"['GRAND', 'JURY', 'AMD', 'PROCESSOR', 'MUCH', 'POWER', 'JUSTICE', 'SYSTEM', 'AMD', 'CONNECTION', 'POLICE', 'DEPARTMENT', 'SAYIN', 'HONESTLY']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9252076745033264
"['MAKE', 'SAY', 'BOOOSHIT']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.985245406627655
"['OBVIOUSLY', 'TAKE', 'WHOEVER', 'WORD', 'HAPPEN', 'TAKE', 'UNPOPULAR', 'STANCE', 'TRY', 'HARD', 'JUSTIFY', 'STANCE', 'CONTRARY', 'NORM', 'LOVE', 'MANY', 'VIDEO', 'LONG', 'WATCH', 'TAKE', 'WORD', 'LAW', 'ENFORCEMENT', 'DAY', 'DISTRUST', 'GOVERNMENT', 'NEXT', 'DAY', 'INSINCERE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9794628024101256
"['THOUGHT', 'WASTE', 'SKIN', 'CATCH', 'DESERT', 'MAKE', 'POPULAR', 'GUY', 'FREE', 'PEOPLE', 'ALLOW', 'PARTY', 'LIVE', 'BOOKEND', 'COUNTRY', 'REST', 'LIBSHIT', 'JUSTICE', 'KNOW', 'MAJORITY', 'REAL', 'DESPISE', 'WAY', 'KNOW', 'DAY', 'CONTINUE', 'EXIST', 'YING', 'MOTHERJUMPER']",True,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.9570339322090148
"['ODD', 'SAY', 'WAIT', 'GET', 'FACT', 'JUDGE', 'COP', 'RUSH', 'JUDGEMENT', 'ALLEGED', 'SCENARIO', 'FAVOR', 'COP', 'TRUTH', 'KNOW', 'TRUTH', 'MIX', 'SIDE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9731405973434448
"['SUPRA', 'NEED', 'LET', 'HAPPEN']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9683448672294616
"['TRAYVON', 'ONLINE', 'NAME', 'NOLIMITNIGGA', 'PEOPLE', 'GET', 'MAD', 'PIECE', 'HUMAN', 'TRASH', 'SHOOT']",True,True,True,False,True,False,True,False,False,False,False,False,NEGATIVE,0.9823397994041444
"['BROWN', 'GET', 'ASK', 'BLACK', 'PROTESTOR', 'RACIST', 'WHITE', 'HAPPEN']",True,True,True,False,True,False,True,False,False,False,False,False,NEGATIVE,0.9410616159439088
"['VIDEO', 'PUSH', 'CLERK', 'AROUND', 'REALLY', 'MAKE', 'LOSE', 'SYMPATHY', 'DEFINITELY', 'TELL', 'GUY', 'LIKELY', 'DICKBUT', 'HELL', 'NEED', 'NEW', 'TV', 'WELL', 'RIOT', 'GO', 'LOOT', 'HONOR']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9354704022407532
"['NEWS', 'PLAYERSALL', 'PAY', 'LIAR']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.8816851377487183
"['FOCUS', 'ROLL', 'BLUNT', 'MJ', 'CAUSE', 'HAPPEN', 'MUCH', 'NON', 'CRIMINAL', 'TYPE', 'CRIMINAL', 'TYPE', 'ALSO', 'SMOKE', 'POT', 'POT', 'ABSOLUTELY', 'FACT', 'WALK', 'DRIVE', 'IMPORTANT', 'BRING', 'POT', 'RELATIVE', 'INTEL', 'CRIMINAL', 'TENDENCY', 'SMOKE', 'POT', 'CRIMINAL', 'ALSO', 'TEND', 'SMOKE', 'CIGARETTE', 'DRINK']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9632548689842224
['RUN'],False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.9241126179695128
"['CORRECTION', 'NEVER', 'VIOLENT', 'PPL', 'PLANET', 'SAY', 'TRUE', 'COME', 'BLACK', 'BLACK', 'CRIME', 'SHIT', 'SINGLE', 'RACE', 'SHIT', 'HAPPEN', 'RACE', 'GLOBE']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.960632622241974
"['USELESS', 'COP', 'TALK', 'PROTESTER', 'INSTEAD', 'BREAK', 'HEAD']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9799213409423828
"['DUMBER', 'PEOPLE', 'EARTH', 'AMERICAN']",True,True,False,False,False,False,True,True,False,False,False,False,NEGATIVE,0.9453055262565612
"['STATELESS', 'SOCIETY', 'DISCUSSION', 'EXISTENCE', 'COP', 'USELESS', 'KNOW', 'COP', 'PROTECT', 'STATE', 'CORPORATION', 'TAKE', 'DECISION', 'EXISTENCE', 'PEOPLE', 'SECOND', 'WAW']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9587991833686828
['GOOD'],False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.7109056115150452
"['SPRAY', 'CUNT', 'RUN']",False,True,True,False,True,True,False,False,False,False,False,False,NEGATIVE,0.975265622138977
"['INTERESTING', 'INFORMATIVE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9619738459587096
