CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
UgzTz5Oub5ioq6ODC914AaABAg,cT14IbTDW2c,Should have dealt with them with force,False,False,False,False,False,False,False,False,False,False,False,False
UggtknH4gMWWfXgCoAEC,04kJtp6pVXI,LEGALIZE MARIJUANA! Then problems will stop,False,False,False,False,False,False,False,False,False,False,False,False
Ugxpgg01nbW9Rr2sXIl4AaABAg,cT14IbTDW2c,Nothing more hypocritical than a movement claiming to support blacks by blocking probably hundreds of blacks trying to get to their job to feed their god damn family,False,False,False,False,False,False,False,False,False,False,False,False
UgiktGvDhtO6YngCoAEC,9pr1oE34bIM,Apparently Stefan never read What's the Matter With Kansas,False,False,False,False,False,False,False,False,False,False,False,False
Ugj-OPIvnk0plHgCoAEC,04kJtp6pVXI,"This delusional moron's anger is ONLY justified if Mike was, indeed, unjustly killed. If, on the other hand, Mike was a malicious person, and the shooting was justified, then all the rioting is not justified. NO ONE can know what happened there that day, so any riots are taking place on the basis of assumptions. ",True,True,False,False,True,False,False,False,False,False,False,False
UghcaI1aYuZeLngCoAEC,dG7mZQvaQDk,She is right Blacks are in the shitter because of themselves not the white man.,True,True,False,False,True,False,False,False,False,False,False,False
UghdWgk_DRjTZngCoAEC,TZxEyoplYbI,If MLK saw this he'd cry.,False,False,False,False,False,False,False,False,False,False,False,False
UggYk20DDlQ_j3gCoAEC,TZxEyoplYbI,Not one pair of work boots was stolen in the ferguson riots.,True,False,False,False,False,True,True,False,False,False,False,False
UgwcTdelaycKIp3db5B4AaABAg,cT14IbTDW2c,Rich brats,True,True,False,False,False,False,False,False,False,False,False,False
UghtUAixv0nBhHgCoAEC,dG7mZQvaQDk,AMEN! Tell it like it is sister AMEN!,False,False,False,False,False,False,False,False,False,False,False,False
Uggd4V1_xBv7c3gCoAEC,9pr1oE34bIM,"More of Your corrupt police will be harmed now. They are not safe from me. I will defend my self by fighting back and shooting them DEAD, so get your will's ready, cause its on!  catalyst? the facts of the city/town/government/usa, are the CATALYST. This pot has been boiling over for too many years, and now you have the generation that will bring the equalizer to your door step, We also have a PURGE; you will feel its effect. ",True,True,True,True,False,False,False,False,False,False,False,False
UghivPrM-uOduXgCoAEC,9pr1oE34bIM,This 18-year-old was just another useless negro who could barely pass inner-city high school. I'm glad he was shot dead on the street like a dog.﻿,True,False,False,False,False,True,True,False,False,False,False,False
UgyLxA__utHo58p6bhF4AaABAg,bUgKZMSxr3E,"It’s not that easy to be a cop. “I have a lot of friends that are cops”.  Joe’s the kind of guy who thinks everyone is his friend.  I highly doubt he knows a lot of cops. He wouldn’t say that they just through a badge on anyone.  Navy seals have only shown an aptitude to physical prowess.  These SJWs bring down a lot of peoples IQ.  Being a police officer is much more noble than being a critic,  and a know it all.  Yes there are bad cops just like there a new bad people in all walks of life.  Michael Brown should have just went to the sidewalk and not tried to force his will on a police officer.  What is this world coming to.  If a cop told me to walk on the side walk I would run.  To many of these kids want to be rappers and act like they are so hard.  There is nothing hard about robbing people and being a punk.  It is a tragedy that Michael Brown lost his life over something so trivial.  And yes I have had black friends that have gone through stuff I will never go through.  But you know what?  They didn’t fight a cop,  and they are alive and making something of there life.  Respect authority and you will live.",False,False,False,False,False,False,False,False,False,False,False,False
UgjmzNGyJF1uzHgCoAEC,04kJtp6pVXI,this fucking fuck can't even defend himself properly what a joke,True,True,False,False,True,False,False,False,False,False,False,False
UgiLaetJkobicXgCoAEC,04kJtp6pVXI,"Shoot to apprehend? Easier said than done.. When the evidence was presented, Michael brown was still attackin darren after he was shot twice.... People have this misconception, like in the movies, that one gun shot anywhere to the body, will disable an attacker. This is a false belief.. There are cases of people still attacking or running after they've been shot 2-3 times. For god sake, 50 cent was shot 9 times and he's alive... When you're being attacked by a 6 ft 3 200 somthing pound person, and you're on your back, it's hard to say I""m just goin to shoot to apprehend. Had michael brown copnducted himself like a gentleman, this wouldn't have happened. He was an aggresive piece of shit, and this muslim shit head isn't any better. He's filled with rage and doesn't have the answer for anything. Progression comes from tolerance not violence.",True,False,False,False,False,True,True,False,False,False,True,False
UgjEVu1dSOaIJ3gCoAEC,4rCweDxDqdw,"The report on the 'Inequality of Enforcement' statistics can be found in the description, and here:
http://ago.mo.gov/VehicleStops/2013/reports/161.pdf

To those who are questioning the math here, please check it for yourself, we're not here to teach basic algebra! These numbers are not proportional. Our video scratches the surface, and we do encourage you to do supplemental research on their own if you wish to know more.",False,False,False,False,False,False,False,False,False,False,False,False
UghM9hh5ynGFbXgCoAEC,TZxEyoplYbI,"Look people, black lives do matter just like white lives do just the same. Mike browns life was lawfully ended by a police officer that was being assaulted by Mike brown, the suspect aka Mr. Brown was a football player about 6ft 3 inches, not to mention was high on marijuana. The officer was 5 ft 11 inches and was only armed with a baton and a gun. Now after telling Mr brown to put his hands up witch all evidence shows he did not. He was shot while he was assaulting the officer. Now before you say well this and that. Why didn't the officer do this or that. Well unless you have been or are a police officer you can't say the officer did something stupid or should have done something else. This officer was being attacked by a man much larger than him. He didn't have time to stop and think hmmm maybe I shouldn't defend myself maybe I should let him kill me. ",False,False,False,False,False,False,False,False,False,False,False,False
UgyDPebKZNOABtNWGa54AaABAg,cT14IbTDW2c,If I ever get in a situation where I can run these assholes over...*I WILL*,True,True,True,True,False,False,False,False,False,False,False,False
UghSDD6vMijHSHgCoAEC,4rCweDxDqdw,"In France, when I was in the military, they taught me that we could use a lethal weapon only if the other uses a similar/equal or superior lethal weapon against us or against another to defend ourselves; using a superior weapon is NOT/NEVER allowed.
I think that's a Noble French concept. B)",False,False,False,False,False,False,False,False,False,False,False,False
UghGHkOxrTnznngCoAEC,4rCweDxDqdw,"A lot of people and the entire media is missing this huge crucial point: WHY was Micheal Brown even stopped in the first place??? The day it happened, the officer said that it was because Mike Brown was walking in the street. Then a few days later, it was because he had robbed a convenience store. Despite the fact that owner himself says that his store was never robbed. The officer was apparently in fear for his life. The PD claims he was ""seriously injured"" in the altercation with Mike Brown. Even though there is a video showing the officer, perfectly fine, standing by Mike's body an hour after the shooting. Also, Mike's body was 35 feet away from where the officer was when Mike apparently ""charged"" at him. Man, the police are full of shit. If you can't see that this shit was made up, then you're either a bigot or just a fucking idiot. ",True,True,False,False,True,False,False,False,False,False,False,False
UgguXhNlJTeJ53gCoAEC,9pr1oE34bIM,"Great video. Level-headed, cogent, and fair. Unfortunately, cognitive dissonance and confirmation bias have taken a hold of the whole discussion, but this is a breath of fresh air. Thank you, Stefan.",False,False,False,False,False,False,False,False,False,False,False,False
UggKVwV2qoUGbHgCoAEC,9pr1oE34bIM,"this is going 'viral' - already viewed by 100,000 police in US.",False,False,False,False,False,False,False,False,False,False,False,False
Ughtw3XZuDFVBngCoAEC,TZxEyoplYbI,"I like how the begining, it was peaceful, and now even the fucking reporter is wearing armor XD",True,True,False,False,True,False,False,False,False,False,False,False
UgzaLrs8IAzhKyib03F4AaABAg,dDbRyFIkNII,That was awesome,False,False,False,False,False,False,False,False,False,False,False,False
UgjTW65H46WOzngCoAEC,TZxEyoplYbI," I dont understand why the black community wants to rally behind a wanna be thug. When the video of the guy robbing the store came out, I would have thought most of the protesters would have gone home. Michael Brown was a turd. This crowd is full of racist, who hate the white community.",True,True,False,False,False,True,True,False,False,False,False,False
UgjJKgiUy9A1F3gCoAEC,dG7mZQvaQDk,BlackLivesMatter was built on deceit and lies,True,True,False,True,False,False,False,False,False,False,False,False
UgjM74PGGbwFY3gCoAEC,04kJtp6pVXI,"Michael Brown, rob a store assaulted the store owner. Then fought with a police officer Darren Wilson in and through the police window went for the officer gun, then was shot and killed. Brown did not have a shirt saying I'm not armed. This is what happens when you do criminal activity, regardless of the color of your skin. A linch mob mentality should not get there way, or public pressure when all the facts support Browns activity of the day. Some wonder if Brown wanted death (suicide) by cop for his family could sue.",True,True,False,True,False,False,False,False,False,False,False,False
UggGXzt_2290engCoAEC,cT14IbTDW2c,Fucking dumbass attention whores causing more problems. ,True,True,False,False,True,False,False,False,False,False,False,False
Ugh0tf8ZI_s6z3gCoAEC,04kJtp6pVXI,Massri needs an education.,True,True,False,False,False,False,False,False,False,False,False,False
Ugiu2PRygbRe1XgCoAEC,9pr1oE34bIM,Let it not be news,False,False,False,False,False,False,False,False,False,False,False,False
Ugj4wM_ifU7b03gCoAEC,TZxEyoplYbI,So I guess he gets away with it since he had a label or title of police but if he had a title or label of low life or thug or addict I guess he's behind bars then smh,False,False,False,False,False,False,False,False,False,False,False,False
UghowP95HYyzrXgCoAEC,cT14IbTDW2c,2:22 a piece of shit that has no business wearing even a CHP uniform.,True,True,False,False,False,False,False,False,False,False,False,False
UghjblOeosNPsngCoAEC,9pr1oE34bIM,"Very moving, very thought out!!!",False,False,False,False,False,False,False,False,False,False,False,False
UgwfTwcX9w7N8Kupt_R4AaABAg,8HB18hZrhXc,Perfect police,False,False,False,False,False,False,False,False,False,False,False,False
UgyEGPZKTp4il8B8hG94AaABAg,cT14IbTDW2c,just run there stupid ass over. there stupid enough to stand in the middle of a freeway,True,True,False,True,True,False,False,False,False,False,False,False
UgglCqJT2uuWaXgCoAEC,TZxEyoplYbI,Why the fuck do they need military police against civilians? It's like they just wanna bring out their new gear and dress up like a soldier and strut around in it trying to look tough. ,False,False,False,False,False,False,False,False,False,False,False,False
UgjgD-riwa9yRXgCoAEC,9pr1oE34bIM,the people translating that conversation is the funniest saddest shit ever...funny because they're getting it WRONG and sad because people are reaching in every direction to find holes to get this cop off....,False,False,False,False,False,False,False,False,False,False,False,False
UghfCPYziwel63gCoAEC,cT14IbTDW2c,Run them over,True,True,False,True,False,False,False,False,False,False,False,False
UggcFVNippHDgHgCoAEC,9pr1oE34bIM,Stefan - a fan of Rep. M. Rivers,False,False,False,False,False,False,False,False,False,False,False,False
UgidxPTMDu9633gCoAEC,9pr1oE34bIM,"I loved your Trayvon Martin video and I love this one too. I wish you could deliver cable news, maybe then people would get the truth.",False,False,False,False,False,False,False,False,False,False,False,False
UghpgVkCd2y1k3gCoAEC,9pr1oE34bIM,"Seriously, YouTube?  Go FUCK yourself.  I find a comment on my Android phone I want to reply to, but OF COURSE I can't scroll, copy or paste while posting a comment on an android device because it's only fucking almost 2015 and our technology just isn't able to handle such a mountainous task!  So I hop on the computer and try looking for the goddamned comment but OF COURSE the comment system on YouTube is just SO beyond fucked up that searching for a comment is completely impossible!  An HOUR LATER and I still can't find the fucking thing.  I have to search for the string ""read more"" and then click on every single stupid fucking comment, to expand them all, before I can THEN search for a piece of the comment that I want to find, from a phrase I can remember.  AND THAT'S after having to click on every fucking ""view all xxx comments"" and expand THOSE!  And then, if by some MIRACLE OF CHRIST ALFUCKINGMIGHTY, I actually FOUND the piece of shit comment by some moron who it wouldn't even matter if I replied because he's a thick-skulled inbred troglodytic fucknut anyway?  It'd automatically scroll me down 200 pages of comments right after I clicked ""reply"" so I couldn't copy, paste, quote, etc., without having to scroll up and down for an hour because GOD FORFUCKINGBID the reply box was right underneath the ACTUAL comment I was replying to.",True,True,False,True,True,False,False,False,False,False,False,False
UgjQHirhwcgJDXgCoAEC,04kJtp6pVXI,"The city is full of really, really, really dumb people.  Can't try to reason with them.",True,True,False,False,False,False,False,False,False,False,False,False
Ugy8G7eYaZQHeGhDnZZ4AaABAg,cT14IbTDW2c,"run'em over, they're on a freaking freeway",True,True,True,True,False,False,False,False,False,False,False,False
Ugxen2QgJYhNiRrMegR4AaABAg,cT14IbTDW2c,run them over,True,True,True,False,False,False,False,False,False,False,False,False
UggIYYD2qSkn73gCoAEC,9pr1oE34bIM,"you published this on Aug 17 , the ""truth'' is still to be uncovered, we know what is likely,You cant assume to know the entire story before its been investigated, The Feds are going to investigate the PD now going back years, not just in this case. I think were going to know more as time goes on, assuming you know all the answers before its been looked at under a microscope is misleading to people",False,False,False,False,False,False,False,False,False,False,False,False
Ugjm1PBJxlAajXgCoAEC,Dt9-byUhPdg,I agree time for a race war.,True,False,False,False,False,True,True,False,False,False,False,False
Ugio2mAeQzK4z3gCoAEC,9pr1oE34bIM,Wow  common sense in 20014 How refreshing ..... great job Stefan Molyneux,False,False,False,False,False,False,False,False,False,False,False,False
UgxaUXctuuNgCxySkv14AaABAg,cT14IbTDW2c,No talk... Get those fuckers off the road period ! I would have run the down... Let them sue...,True,True,False,True,False,False,False,False,False,False,False,False
Uggt_2yhK7oy9HgCoAEC,9pr1oE34bIM,I'm a black young woman and I like how Stefan thinks. We need more people like this in our country.,False,False,False,False,False,False,False,False,False,False,False,False
Ugwo8nzTZpq35EEUSfJ4AaABAg,8HB18hZrhXc,"a rocket launcher will take care of that lightly armored vehicle, lol",True,True,False,True,False,False,False,False,False,False,False,False
UgiNqRgRgRoGhXgCoAEC,bUgKZMSxr3E,I'm working poor and white and I fear my kids would be profiled like I have been my whole life. I get searched every time I get stopped and I have no record but they love fucking with me. And I hope better for my kids.,False,False,False,False,False,False,False,False,False,False,False,False
Ugipy41Yu1w1DHgCoAEC,9pr1oE34bIM,"I wonder how you would twist Slavery.....The Truth about 400 years of slavery, you are so one sided, I bet that FOX NEWS pay you off the record",False,False,False,False,False,False,False,False,False,False,False,False
UghFVM1KyMmjn3gCoAEC,9pr1oE34bIM,"My big problem with this case isn't so much the shooting of Michael Brown, but the militarized police response against primarily peaceful protesters and the police suppression of media coverage. ",False,False,False,False,False,False,False,False,False,False,False,False
UghNyPsvZ8Jm-HgCoAEC,9pr1oE34bIM,"your an educated Dumb ASSSS!!!))) rap is rap its not real, its people like you I dispise",True,True,False,False,False,False,False,False,False,False,False,False
UgjZfQ0pFSjRTngCoAEC,bUgKZMSxr3E,Shibby dibby ignoramus ass bitch,True,True,False,False,False,False,False,False,False,False,False,False
UgzHID6RCvwkVgEGKYZ4AaABAg,TZxEyoplYbI,Dats tuff,False,False,False,False,False,False,False,False,False,False,False,False
UghFx20XhyTsHngCoAEC,9pr1oE34bIM,Yea fuck that store clerk to! how dare he try to do his job.,True,True,False,True,True,False,False,False,False,False,False,False
UgwzOgIFyi7D7CbU4Nt4AaABAg,8HB18hZrhXc,Time to test the police guns fire fire.,True,True,False,True,False,False,False,False,False,False,False,False
UgixdxuPaLDtAXgCoAEC,dG7mZQvaQDk,"okay blacklivesmovent thugs  stop with this carp u wanna stand up for a murder but yet a child died by gettin shoot in the cheast all becasue u all wanna act like the plant of the apes movie all because of this excuse me black are killing other blacks and u wanna come after cops and white ppl  and call us names , rastist names all because u  dont get it try lisening to the lawa obeying the the law and stop shooting  inncent ppl  for you own  benfits all of u guys killing other ppl need to be in  jail,",True,False,False,False,False,True,True,False,False,False,False,False
UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,“Black thugs” what’s your plan @seattlemqrksjoin3 tf,True,False,False,False,False,True,True,False,False,False,False,False
Ugy6oqzu8FkIxZzVJyJ4AaABAg,04kJtp6pVXI,he can go back where he's from period big mouth MORON,True,True,False,False,True,True,True,False,False,False,False,False
UggAljyL41lywHgCoAEC,dG7mZQvaQDk,A Stand Up Woman speaking the Truth. I applaud You... You have more guts then most Young Lady.,False,False,False,False,False,False,False,False,False,False,False,False
UgjnRLG-LMuB-3gCoAEC,TZxEyoplYbI,I feel for the Blacks here in America..... I understand EVERYTHING.,False,False,False,False,False,False,False,False,False,False,False,False
UgwbxU-Y8aAbIs6Z3DV4AaABAg,cT14IbTDW2c,"Cops make money arresting people. There they are! Easy money. No tazing, no macing, no hurting just grab and cuff!  Huge safety violation right there.",False,False,False,False,False,False,False,False,False,False,False,False
UgjuofaJSKK4uXgCoAEC,04kJtp6pVXI,"One feral hoodlum put down, the rest of us no longer need to fear his thuggish behavior. Upset about that? Blame his parents- they failed to raise him right and provide proper supervision. Or, he was just defective from the start. Either way sounds like a case of quality control to me. Thank you Officer Wilson for doing your job.",True,False,False,False,False,True,True,False,False,False,False,False
UgjPoCiqD_x21HgCoAEC,9pr1oE34bIM,"People I know on the ground are saying most people from Ferguson are saying it's not a black/white thing. It's cops over stepping their boundaries. He said the protest during daylight is peaceful and ""tailgate"" like. Then the cops come in military-like and overreactive. FWIW",False,False,False,False,False,False,False,False,False,False,False,False
Ugj21C3HseoGPHgCoAEC,9pr1oE34bIM,What Is Mr browns side oh he is dead.,False,False,False,False,False,False,False,False,False,False,False,False
UgwZHsXqN6cNgyRhxlV4AaABAg,cT14IbTDW2c,"Just accelerate, if you go fast enough, no one will be able to film your plates in time",True,True,True,False,False,False,False,False,False,False,False,False
UgiZ0uPciaqqCHgCoAEC,4rCweDxDqdw,Is there something wrong with the audio?,False,False,False,False,False,False,False,False,False,False,False,False
UggktxNeAtmCR3gCoAEC,9pr1oE34bIM,"Great video. Although I wish he would've focused more on all the shit police are doing, because that's the only thing keeping the rioters and their supporters from being complete idiots.",True,True,False,False,True,False,False,False,False,False,False,False
UghcJ70N2jvmUXgCoAEC,dG7mZQvaQDk,"Obama should be saying exactly what this lady is saying.  Instead, he's defending the thugs.  She should clean up her language, however.",True,False,False,False,False,True,True,False,False,False,False,False
UghqhDLqddCwuHgCoAEC,cT14IbTDW2c,"The new episode of SNL

also i feel sorry for thy guy at 3:53",False,False,False,False,False,False,False,False,False,False,False,False
UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo white ppl will say aaannnyything to make blk ppl look a certain way other then the truth..even if trevon said he was a no limit nigga so the fuck what,kids say dumb things all the time, i once said i was batman lol and? They sicken me an will make up any kind of excuse..why dont u talk about the second video tbat came out 2 years after the mike brown situation an how the cops said they didnt think it was important but it showed that mike made a trade with the store owner so there was no robbery lol how about u talk about the corruption with the police and media for withholding information?",True,False,False,False,False,True,True,False,False,False,False,False
UgjP7lbdAZIARXgCoAEC,04kJtp6pVXI,"OMG! IT'S A TERRORIST! AN ISIS UNDERCOVER-AGENT! What are you doing, Americans???? ARREST HIM!",True,False,False,False,False,True,True,False,False,False,False,False
UgiSldS-T_z0nHgCoAEC,TZxEyoplYbI,10:11 what fucking evidence of by evidence you mean the fact that he was a suspect in an armed robbery and the autopsy reports that's evidence that shows the cop is innocent God damn ,True,True,False,False,True,False,False,False,False,False,False,False
Ughn4r9O-Nhkz3gCoAEC,dG7mZQvaQDk,Great video...Thank you Peggy.,False,False,False,False,False,False,False,False,False,False,False,False
UgiIDbm79QJxW3gCoAEC,bUgKZMSxr3E,Vile cunt,True,True,False,False,False,False,False,False,False,False,False,False
Ugw1WBm0HR6ROuXddkB4AaABAg,cT14IbTDW2c,"Fuck this stupid ass generation. Id like to apologize for my generation. I agree with peoples right to protest, speak, etc. 

But for the love of GOD don’t mess with people that didn’t do anything. Get petitions signed, write the government. 

Why you gotta fuck up everyone’s day",True,True,False,False,True,False,False,False,False,False,False,False
UgztQfNqz2zUnZYpUZJ4AaABAg,cT14IbTDW2c,Signs saying black lives matter and they are blocking black and white people. wtf?,True,True,False,True,False,False,False,False,False,False,False,False
Uggd4hYFM5Pg2ngCoAEC,TZxEyoplYbI,"Everyone saying there is only black people there, there are white people, a white woman who got shot with a rubber bullet came out the next day and two of the black people where helping her walk.",False,False,False,False,False,False,False,False,False,False,False,False
Ugi4LI1VSkQrvXgCoAEC,cT14IbTDW2c,look at the dimwad police...escorting back the people being held up...idiots,True,True,False,False,False,False,False,False,False,False,False,False
UghqvIGI8ffj3XgCoAEC,dG7mZQvaQDk,Very respectable woman,False,False,False,False,False,False,False,False,False,False,False,False
UggguNlx1Uu89HgCoAEC,04kJtp6pVXI,the guy on the right is so on point. don't judge on his speaking abilities but judge him on his messege! you racist fucks can suck my dick. and like always the media focusing on the thing that don't matter. CNN is shit.,True,True,False,False,True,False,False,False,False,False,False,False
UgjY_1PbjqkGAXgCoAEC,cT14IbTDW2c,cop dont even do anything wtf.protesters i want to break there face in. losers nolifes,True,True,True,False,False,False,False,False,False,False,False,False
UggyJcZ89cWxUngCoAEC,04kJtp6pVXI,I LIKE TURTLES!,False,False,False,False,False,False,False,False,False,False,False,False
UgzQ9csI7aKaeN1tmgd4AaABAg,8HB18hZrhXc,"And here you see it. They impose ""gunlaws"". In fact. Even if you had a machine gun, people could not do anything against the police. They have cars and body protection like tanks. Just wanted to say.",False,False,False,False,False,False,False,False,False,False,False,False
UgjRS-SpJNKl6XgCoAEC,9pr1oE34bIM,"OMG...you did not give the whole story, you only gave one side and only half of it",False,False,False,False,False,False,False,False,False,False,False,False
UghnBX5IHvqDxHgCoAEC,9pr1oE34bIM,"+Stefan Molyneux 	 	 	 	
Why do you hate Blacks so much? Actually I am not surprised, it's the bloody British in you. You people conquered us, when we did absolutely nothing to you. The more freedom we gain as the decades go on, the more you hate us.

If you weren't so pale, one would wonder if your mother was a Black woman.",True,False,False,False,False,True,True,True,False,False,False,False
UggLdovvjLOAV3gCoAEC,5vF4si3hoRA,Fucking savages! Protest sumthing real... Like how your government is robbing you and sendin your kids to an elegal WAR! You are the laughing stock of America congrats!,True,True,False,False,False,False,False,False,False,False,False,False
Ugiq0SQkpRsy9HgCoAEC,9pr1oE34bIM,wtf,False,False,False,False,False,False,False,False,False,False,False,False
UghlkAzZr3_fI3gCoAEC,04kJtp6pVXI,Can someone shoot this black idiot too? That would make me giggle inside :),True,True,False,True,False,True,True,False,False,False,False,False
UgjpvWbzRLwcsHgCoAEC,4rCweDxDqdw,"If the majority of the people in Ferguson are African American than why are their elected officials not African American? The mayor, city council, and police chief are all elected officials.  Are the people in the community not stepping up to fill those roles?",False,False,False,False,False,False,False,False,False,False,False,False
UghHMimNd9cYxngCoAEC,XRuCW80L9mA,I just found this channel and its one of my favs already. ..thank u for the vids they r excellent. ,False,False,False,False,False,False,False,False,False,False,False,False
UgjLna2Ux2R9wXgCoAEC,TZxEyoplYbI,Its sad what about GOD he is still in control only he knows he is tired of all of it if Michael or derren is wrong or right only god knows let him be the last to judge,False,False,False,False,False,False,False,False,False,False,False,False
UgihSHhY4D6RH3gCoAEC,dG7mZQvaQDk,yeah what she said save us some tax dollars so we can buy parts for are harleys and ARs LOLOL,False,False,False,False,False,False,False,False,False,False,False,False
Ughx0GLGJMIon3gCoAEC,9pr1oE34bIM,FACTS prove he was a THUG.,True,True,False,False,False,False,False,False,False,False,False,False
UginHWHzGxklGngCoAEC,9pr1oE34bIM,THANK YOU! right on.black people are going to vote 100% democrat this year.thats what all of this race baiting is all about.democrats are rallying their base.smh,False,False,False,False,False,False,False,False,False,False,False,False
Uggj2Z8TsnXPAngCoAEC,9pr1oE34bIM,"I guess You've never done anything wrong in your life. So according to your analysis, police has right to shoot him six time to make sure he dead. He is already dead. You are very proud of this officer. This tells me everything about you. I hope you have children.",False,False,False,False,False,False,False,False,False,False,False,False
UgwDlz2kjxmATeJPerZ4AaABAg,cT14IbTDW2c,*Monkey screamin bout honkies intensifies*,True,False,False,False,False,True,True,False,False,False,False,False
UgxCHPKIg1x0Y1y4idt4AaABAg,cT14IbTDW2c,I would get my car and start doing burnouts in their faces. Either move or get smoked,True,True,True,False,False,False,False,False,False,False,False,False
UghTCrl4YYJ-qHgCoAEC,04kJtp6pVXI,bassem I think walmart is hiring for the holidays. get a job loser!!!,True,True,False,False,False,False,False,False,False,False,False,False
UgiKFJ8QuPBoQXgCoAEC,04kJtp6pVXI,this guy here he needs to grow up.,False,False,False,False,False,False,False,False,False,False,False,False
Ughzp24D_j0sw3gCoAEC,04kJtp6pVXI,Iz didn't do nuffinz!,False,False,False,False,False,False,False,False,False,False,False,False
Ugi-QnlAnwXgZXgCoAEC,TZxEyoplYbI,Shoot all looters on sight......,True,True,False,True,False,False,False,False,False,False,False,False
Ugg_tHGB8ZFbpXgCoAEC,dG7mZQvaQDk,"I love this lady!!!

We need more strong women like Peggy Hubbard!!",False,False,False,False,False,False,False,False,False,False,False,False
UgzpYKnjIcmB7Ch15YR4AaABAg,8HB18hZrhXc,"I'm with cops. Those protesters steal, and destroy things. They aren't solving shit",True,True,False,False,True,False,False,False,False,False,False,False
UgjR2vUGwXV6ongCoAEC,9pr1oE34bIM,whites are weak,True,False,False,False,False,True,True,False,False,False,False,False
UgjzR_tdZMjDS3gCoAEC,04kJtp6pVXI,"“Do White children deserve to have a future?
Tens of millions of non-Whites flooding into White countries every year will, in a few decades, mean that Whites will be a minority in every country they founded.
Black countries will remain majority Black, and Asian countries will remain majority Asian.
Only White countries will be affected by this. This is genocide under international law.
But anti-Whites don’t call it genocide; they call it diversity.
Diversity means chasing down every last White child.
Anti-racist is a codeword for anti-White.”",True,False,False,False,False,True,True,False,False,False,False,False
UgjDETjpfRQL6HgCoAEC,dG7mZQvaQDk,I love her. Every thug deserves a slug,True,False,False,False,False,True,True,False,False,False,False,False
Ughd_2zFh-O-93gCoAEC,XRuCW80L9mA,There are a lot of disgusting people in the comments trying to rationalize their casual racism and poor understanding of the context ,False,False,False,False,False,False,False,False,False,False,False,False
UgjapiiA0aT2eHgCoAEC,9pr1oE34bIM,"its easy to point out all the negative from the black man and point out the good point of the white man that shit is corny if you wanna be taken seriously tell all the facts good and bad from both parties
from what i know couple a lyrics and pictures showing a middle finger doest justify to be shot 6times
and what the media says is controlled look around the internet the store owner where micheal brown alledgedly stole the cigars said it wasnt micheal brown so the video is bogus
if you think about it with everything that happened cops vs black men in the recent years does it make any sens for a black man to start beating on a policeman run away the policeman start firing micheal stop rush back to the police while his gun is drawn and already fired a shot this is pure bullshit ....!",True,True,False,False,True,False,False,False,False,False,False,False
UgiGY5J-nefDBHgCoAEC,dG7mZQvaQDk,I love you Peggy.,False,False,False,False,False,False,False,False,False,False,False,False
UgjBBBmH3xFa6ngCoAEC,04kJtp6pVXI,"*WHAT DOES TRAYVON MARTIN AND MICHAEL BROWN HAVE IN COMMON?*  
*THE REAL REASON BEHIND THE RIOTS THAT NO ONE DARE SPEAK OF.*

As with the Zimmerman case the common factors here are those race mongers like Al  Sharpton, CNN and MSNBC whipping up the black community to see racism where there is no racism and injustice where there is no injustice.

Give it a year or two and I can promise you, there WILL be another Zimmerman or Michael Brown style case.
 
*But the bigger question is WHY will there be a similar case?* 

Because rather than face the REAL  root cause of  many of the problems suffered by black Americans - poverty , high crime, the high black on black murder rate, it is far easier to turn a blind eye , and point the finger and shout RACISM !   

*SO WHAT IS THE ROOT CAUSE OF BLACK PROBLEMS IN AMERICA IF ITS NOT RACISM?*

The root cause is the break down of the black American family and the high number of fatherless children growing up in single parent homes. The governments own statistics reveal that children born into fatherless homes are more likely to drop out of school, more likely to have a history of unemployment, high chance of poverty,  and more likely to serve time in prison - the list goes on and on.

When we look at the fact that 70% of black children will grow up in a fatherless home compared to 24% of  white children we see a number that begins to explain WHY black poverty and black crime is so high amongst blacks in America with 70% of black mothers on welfare.

Complied with a dysfunctional gangster-rap culture that glorifies promiscuity, drug dealers the abuse of women and the power of the gun, we see a problem beginning to emerge and the reason for the deaths of Trayvon Martin and Michael Brown begin to come clear.

Black Americans, a 13% minority, are doing 54% of the dying and probably 54% of the killing. That needs to be said. So now we have black culture of violence financed by the welfare system. 

*CONCLUSION*

*Like i said - there WILL BE  another ""race based case"" sooner or latter - in fact it will NEVER end. As long as race mongers like Sharpton , CNN and MSNBC continue to promote the idea that its all about racism rather than the disintegration of the black American family another Ferguson is just around the corner !*",False,False,False,False,False,False,False,False,False,False,False,False
UgjN5JiqMICWD3gCoAEC,9pr1oE34bIM,"It's taken you 40 minutes to deduce what most reasoned people did within a minute of hearing the story break.

...but thank you anyway.",False,False,False,False,False,False,False,False,False,False,False,False
Ugh9-XU9MBpdPHgCoAEC,dG7mZQvaQDk,*Tips hat to this class A lady. Well spoken!,False,False,False,False,False,False,False,False,False,False,False,False
